Sample#,jitter_arduino,gps_rpi,gps_pure,mote,SampleTime,units
54013,10,00,00,00,16,ns
54014,11,00,00,00,499.97,ms
54015,10,00,00,00,32,ns
54016,00,00,00,00,500.00,ms
54017,01,00,00,00,32,ns
54018,11,00,00,00,499.99,ms
54019,10,00,00,00,32,ns
54020,00,00,00,00,499.99,ms
54021,01,00,00,00,16,ns
54022,11,00,00,00,499.99,ms
54023,00,00,00,00,499.99,ms
54024,01,00,00,00,8,ns
54025,11,00,00,00,499.99,ms
54026,10,00,00,00,8,ns
54027,00,00,00,00,499.99,ms
54028,10,00,00,00,8,ns
54029,11,00,00,00,499.99,ms
54030,01,00,00,00,16,ns
54031,00,00,00,00,499.99,ms
54032,10,00,00,00,16,ns
54033,11,00,00,00,499.99,ms
54034,01,00,00,00,16,ns
54035,00,00,00,00,499.99,ms
54036,10,00,00,00,24,ns
54037,11,00,00,00,499.99,ms
54038,01,00,00,00,32,ns
54039,00,00,00,00,499.99,ms
54040,11,00,00,00,499.99,ms
54041,01,00,00,00,16,ns
54042,00,00,00,00,499.99,ms
54043,10,00,00,00,48,ns
54044,11,00,00,00,499.99,ms
54045,01,00,00,00,32,ns
54046,00,00,00,00,499.99,ms
54047,10,00,00,00,24,ns
54048,11,00,00,00,500.01,ms
54049,01,00,00,00,8,ns
54050,00,00,00,00,499.96,ms
54051,10,00,00,00,72,ns
54052,11,00,00,00,499.97,ms
54053,00,00,00,00,500.00,ms
54054,01,00,00,00,8,ns
54055,11,00,00,00,499.99,ms
54056,01,00,00,00,40,ns
54057,00,00,00,00,499.99,ms
54058,10,00,00,00,24,ns
54059,11,00,00,00,499.99,ms
54060,01,00,00,00,40,ns
54061,00,00,00,00,499.99,ms
54062,10,00,00,00,24,ns
54063,11,00,00,00,499.99,ms
54064,01,00,00,00,32,ns
54065,00,00,00,00,499.99,ms
54066,10,00,00,00,32,ns
54067,11,00,00,00,499.99,ms
54068,01,00,00,00,40,ns
54069,00,00,00,00,499.99,ms
54070,10,00,00,00,80,ns
54071,11,00,00,00,499.99,ms
54072,01,00,00,00,24,ns
54073,00,00,00,00,499.99,ms
54074,10,00,00,00,32,ns
54075,11,00,00,00,499.99,ms
54076,01,00,00,00,48,ns
54077,00,00,00,00,499.99,ms
54078,10,00,00,00,56,ns
54079,11,00,00,00,499.99,ms
54080,01,00,00,00,72,ns
54081,00,00,00,00,499.99,ms
54082,10,00,00,00,64,ns
54083,11,00,00,00,499.99,ms
54084,01,00,00,00,72,ns
54085,00,00,00,00,499.99,ms
54086,10,00,00,00,88,ns
54087,11,00,00,00,500.01,ms
54088,01,00,00,00,16,ns
54089,00,00,00,00,499.96,ms
54090,10,00,00,00,120,ns
54091,11,00,00,00,499.97,ms
54092,00,00,00,00,500.00,ms
54093,01,00,00,00,8,ns
54094,11,00,00,00,499.99,ms
54095,01,00,00,00,48,ns
54096,00,00,00,00,499.99,ms
54097,10,00,00,00,48,ns
54098,11,00,00,00,499.99,ms
54099,01,00,00,00,16,ns
54100,00,00,00,00,499.99,ms
54101,10,00,00,00,40,ns
54102,11,00,00,00,499.99,ms
54103,01,00,00,00,40,ns
54104,00,00,00,00,499.99,ms
54105,10,00,00,00,40,ns
54106,11,00,00,00,499.99,ms
54107,01,00,00,00,40,ns
54108,00,00,00,00,499.99,ms
54109,10,00,00,00,32,ns
54110,11,00,00,00,499.99,ms
54111,01,00,00,00,64,ns
54112,00,00,00,00,499.99,ms
54113,10,00,00,00,32,ns
54114,11,00,00,00,499.99,ms
54115,01,00,00,00,48,ns
54116,00,00,00,00,499.99,ms
54117,10,00,00,00,48,ns
54118,11,00,00,00,499.99,ms
54119,01,00,00,00,96,ns
54120,00,00,00,00,499.99,ms
54121,10,00,00,00,80,ns
54122,11,00,00,00,499.99,ms
54123,01,00,00,00,72,ns
54124,00,00,00,00,499.99,ms
54125,10,00,00,00,104,ns
54126,11,00,00,00,500.01,ms
54127,10,00,00,00,32,ns
54128,00,00,00,00,499.96,ms
54129,10,00,00,00,112,ns
54130,11,00,00,00,499.97,ms
54131,01,00,00,00,24,ns
54132,00,00,00,00,500.00,ms
54133,10,00,00,00,32,ns
54134,11,00,00,00,499.99,ms
54135,01,00,00,00,16,ns
54136,00,00,00,00,499.99,ms
54137,10,00,00,00,48,ns
54138,11,00,00,00,499.99,ms
54139,01,00,00,00,8,ns
54140,00,00,00,00,499.99,ms
54141,10,00,00,00,24,ns
54142,11,00,00,00,499.99,ms
54143,01,00,00,00,24,ns
54144,00,00,00,00,499.99,ms
54145,10,00,00,00,40,ns
54146,11,00,00,00,499.99,ms
54147,01,00,00,00,48,ns
54148,00,00,00,00,499.99,ms
54149,01,00,00,00,8,ns
54150,11,00,00,00,499.99,ms
54151,01,00,00,00,40,ns
54152,00,00,00,00,499.99,ms
54153,10,00,00,00,24,ns
54154,11,00,00,00,499.99,ms
54155,01,00,00,00,40,ns
54156,00,00,00,00,499.99,ms
54157,10,00,00,00,48,ns
54158,11,00,00,00,499.99,ms
54159,01,00,00,00,16,ns
54160,00,00,00,00,499.99,ms
54161,10,00,00,00,32,ns
54162,11,00,00,00,499.99,ms
54163,01,00,00,00,64,ns
54164,00,00,00,00,499.99,ms
54165,10,00,00,00,16,ns
54166,11,00,00,00,500.01,ms
54167,10,00,00,00,16,ns
54168,00,00,00,00,499.96,ms
54169,10,00,00,00,40,ns
54170,11,00,00,00,499.97,ms
54171,01,00,00,00,16,ns
54172,00,00,00,00,500.00,ms
54173,10,00,00,00,8,ns
54174,11,00,00,00,499.99,ms
54175,01,00,00,00,16,ns
54176,00,00,00,00,499.99,ms
54177,10,00,00,00,16,ns
54178,11,00,00,00,499.99,ms
54179,01,00,00,00,24,ns
54180,00,00,00,00,499.99,ms
54181,10,00,00,00,16,ns
54182,11,00,00,00,499.99,ms
54183,01,00,00,00,56,ns
54184,00,00,00,00,499.99,ms
54185,10,00,00,00,8,ns
54186,11,00,00,00,499.99,ms
54187,01,00,00,00,16,ns
54188,00,00,00,00,499.99,ms
54189,10,00,00,00,16,ns
54190,11,00,00,00,499.99,ms
54191,01,00,00,00,8,ns
54192,00,00,00,00,499.99,ms
54193,10,00,00,00,16,ns
54194,11,00,00,00,499.99,ms
54195,01,00,00,00,48,ns
54196,00,00,00,00,499.99,ms
54197,01,00,00,00,16,ns
54198,11,00,00,00,499.99,ms
54199,01,00,00,00,8,ns
54200,00,00,00,00,499.99,ms
54201,10,00,00,00,32,ns
54202,11,00,00,00,499.99,ms
54203,01,00,00,00,48,ns
54204,00,00,00,00,499.99,ms
54205,01,00,00,00,16,ns
54206,11,00,00,00,500.01,ms
54207,00,00,00,00,499.96,ms
54208,10,00,00,00,16,ns
54209,11,00,00,00,499.97,ms
54210,00,00,00,00,500.00,ms
54211,01,00,00,00,8,ns
54212,11,00,00,00,499.99,ms
54213,10,00,00,00,8,ns
54214,00,00,00,00,499.99,ms
54215,11,00,00,00,499.99,ms
54216,10,00,00,00,8,ns
54217,00,00,00,00,499.99,ms
54218,01,00,00,00,16,ns
54219,11,00,00,00,499.99,ms
54220,10,00,00,00,8,ns
54221,00,00,00,00,499.99,ms
54222,11,00,00,00,499.99,ms
54223,01,00,00,00,8,ns
54224,00,00,00,00,499.99,ms
54225,11,00,00,00,499.99,ms
54226,01,00,00,00,32,ns
54227,00,00,00,00,499.99,ms
54228,10,00,00,00,32,ns
54229,11,00,00,00,499.99,ms
54230,01,00,00,00,16,ns
54231,00,00,00,00,499.99,ms
54232,01,00,00,00,32,ns
54233,11,00,00,00,499.99,ms
54234,01,00,00,00,8,ns
54235,00,00,00,00,499.99,ms
54236,10,00,00,00,8,ns
54237,11,00,00,00,499.99,ms
54238,10,00,00,00,32,ns
54239,00,00,00,00,499.99,ms
54240,01,00,00,00,8,ns
54241,11,00,00,00,500.01,ms
54242,10,00,00,00,8,ns
54243,00,00,00,00,499.96,ms
54244,01,00,00,00,8,ns
54245,11,00,00,00,499.97,ms
54246,10,00,00,00,32,ns
54247,00,00,00,00,500.00,ms
54248,01,00,00,00,24,ns
54249,11,00,00,00,499.99,ms
54250,10,00,00,00,24,ns
54251,00,00,00,00,499.99,ms
54252,01,00,00,00,16,ns
54253,11,00,00,00,499.99,ms
54254,10,00,00,00,48,ns
54255,00,00,00,00,499.99,ms
54256,01,00,00,00,32,ns
54257,11,00,00,00,499.99,ms
54258,10,00,00,00,32,ns
54259,00,00,00,00,499.99,ms
54260,01,00,00,00,32,ns
54261,11,00,00,00,499.99,ms
54262,10,00,00,00,8,ns
54263,00,00,00,00,499.99,ms
54264,01,00,00,00,56,ns
54265,11,00,00,00,499.99,ms
54266,10,00,00,00,32,ns
54267,00,00,00,00,499.99,ms
54268,01,00,00,00,40,ns
54269,11,00,00,00,499.99,ms
54270,10,00,00,00,16,ns
54271,00,00,00,00,499.99,ms
54272,01,00,00,00,72,ns
54273,11,00,00,00,499.99,ms
54274,10,00,00,00,80,ns
54275,00,00,00,00,499.99,ms
54276,01,00,00,00,72,ns
54277,11,00,00,00,499.99,ms
54278,10,00,00,00,64,ns
54279,00,00,00,00,499.99,ms
54280,01,00,00,00,64,ns
54281,11,00,00,00,500.01,ms
54282,00,00,00,00,499.96,ms
54283,01,00,00,00,72,ns
54284,11,00,00,00,499.97,ms
54285,01,00,00,00,40,ns
54286,00,00,00,00,500.00,ms
54287,10,00,00,00,64,ns
54288,11,00,00,00,499.99,ms
54289,01,00,00,00,24,ns
54290,00,00,00,00,499.99,ms
54291,10,00,00,00,48,ns
54292,11,00,00,00,499.99,ms
54293,01,00,00,00,16,ns
54294,00,00,00,00,499.99,ms
54295,11,00,00,00,499.99,ms
54296,01,00,00,00,48,ns
54297,00,00,00,00,499.99,ms
54298,10,00,00,00,24,ns
54299,11,00,00,00,499.99,ms
54300,01,00,00,00,24,ns
54301,00,00,00,00,499.99,ms
54302,11,00,00,00,499.99,ms
54303,01,00,00,00,24,ns
54304,00,00,00,00,499.99,ms
54305,10,00,00,00,16,ns
54306,11,00,00,00,499.99,ms
54307,01,00,00,00,24,ns
54308,00,00,00,00,499.99,ms
54309,10,00,00,00,32,ns
54310,11,00,00,00,499.99,ms
54311,00,00,00,00,499.99,ms
54312,10,00,00,00,16,ns
54313,11,00,00,00,499.99,ms
54314,01,00,00,00,32,ns
54315,00,00,00,00,499.99,ms
54316,01,00,00,00,8,ns
54317,11,00,00,00,500.01,ms
54318,10,00,00,00,16,ns
54319,00,00,00,00,499.96,ms
54320,10,00,00,00,8,ns
54321,11,00,00,00,499.97,ms
54322,01,00,00,00,8,ns
54323,00,00,00,00,500.00,ms
54324,01,00,00,00,16,ns
54325,11,00,00,00,499.99,ms
54326,01,00,00,00,24,ns
54327,00,00,00,00,499.99,ms
54328,01,00,00,00,8,ns
54329,11,00,00,00,499.99,ms
54330,10,00,00,00,40,ns
54331,00,00,00,00,499.99,ms
54332,01,00,00,00,16,ns
54333,11,00,00,00,499.99,ms
54334,10,00,00,00,40,ns
54335,00,00,00,00,499.99,ms
54336,01,00,00,00,32,ns
54337,11,00,00,00,499.99,ms
54338,10,00,00,00,16,ns
54339,00,00,00,00,499.99,ms
54340,01,00,00,00,24,ns
54341,11,00,00,00,499.99,ms
54342,10,00,00,00,56,ns
54343,00,00,00,00,499.99,ms
54344,01,00,00,00,16,ns
54345,11,00,00,00,499.99,ms
54346,10,00,00,00,24,ns
54347,00,00,00,00,499.99,ms
54348,01,00,00,00,8,ns
54349,11,00,00,00,499.99,ms
54350,10,00,00,00,24,ns
54351,00,00,00,00,499.99,ms
54352,10,00,00,00,8,ns
54353,11,00,00,00,499.99,ms
54354,00,00,00,00,499.99,ms
54355,01,00,00,00,56,ns
54356,11,00,00,00,500.01,ms
54357,01,00,00,00,16,ns
54358,00,00,00,00,499.96,ms
54359,01,00,00,00,64,ns
54360,11,00,00,00,499.97,ms
54361,10,00,00,00,40,ns
54362,00,00,00,00,500.00,ms
54363,01,00,00,00,80,ns
54364,11,00,00,00,499.99,ms
54365,10,00,00,00,32,ns
54366,00,00,00,00,499.99,ms
54367,01,00,00,00,48,ns
54368,11,00,00,00,499.99,ms
54369,10,00,00,00,80,ns
54370,00,00,00,00,499.99,ms
54371,01,00,00,00,32,ns
54372,11,00,00,00,499.99,ms
54373,10,00,00,00,56,ns
54374,00,00,00,00,499.99,ms
54375,01,00,00,00,56,ns
54376,11,00,00,00,499.99,ms
54377,10,00,00,00,56,ns
54378,00,00,00,00,499.99,ms
54379,01,00,00,00,8,ns
54380,11,00,00,00,499.99,ms
54381,10,00,00,00,64,ns
54382,00,00,00,00,499.99,ms
54383,01,00,00,00,32,ns
54384,11,00,00,00,499.99,ms
54385,10,00,00,00,72,ns
54386,00,00,00,00,499.99,ms
54387,01,00,00,00,72,ns
54388,11,00,00,00,499.99,ms
54389,10,00,00,00,72,ns
54390,00,00,00,00,499.99,ms
54391,01,00,00,00,120,ns
54392,11,00,00,00,499.99,ms
54393,10,00,00,00,72,ns
54394,00,00,00,00,499.99,ms
54395,01,00,00,00,96,ns
54396,11,00,00,00,500.01,ms
54397,10,00,00,00,8,ns
54398,00,00,00,00,499.96,ms
54399,01,00,00,00,104,ns
54400,11,00,00,00,499.97,ms
54401,10,00,00,00,24,ns
54402,00,00,00,00,500.00,ms
54403,01,00,00,00,24,ns
54404,11,00,00,00,499.99,ms
54405,10,00,00,00,40,ns
54406,00,00,00,00,499.99,ms
54407,01,00,00,00,40,ns
54408,11,00,00,00,499.99,ms
54409,10,00,00,00,16,ns
54410,00,00,00,00,499.99,ms
54411,01,00,00,00,48,ns
54412,11,00,00,00,499.99,ms
54413,10,00,00,00,56,ns
54414,00,00,00,00,499.99,ms
54415,01,00,00,00,48,ns
54416,11,00,00,00,499.99,ms
54417,10,00,00,00,64,ns
54418,00,00,00,00,499.99,ms
54419,01,00,00,00,40,ns
54420,11,00,00,00,499.99,ms
54421,10,00,00,00,80,ns
54422,00,00,00,00,499.99,ms
54423,01,00,00,00,72,ns
54424,11,00,00,00,499.99,ms
54425,10,00,00,00,64,ns
54426,00,00,00,00,499.99,ms
54427,01,00,00,00,72,ns
54428,11,00,00,00,499.99,ms
54429,10,00,00,00,104,ns
54430,00,00,00,00,499.99,ms
54431,01,00,00,00,96,ns
54432,11,00,00,00,499.99,ms
54433,10,00,00,00,40,ns
54434,00,00,00,00,499.99,ms
54435,01,00,00,00,64,ns
54436,11,00,00,00,500.01,ms
54437,01,00,00,00,24,ns
54438,00,00,00,00,499.96,ms
54439,01,00,00,00,48,ns
54440,11,00,00,00,499.97,ms
54441,01,00,00,00,16,ns
54442,00,00,00,00,500.00,ms
54443,01,00,00,00,16,ns
54444,11,00,00,00,499.99,ms
54445,01,00,00,00,48,ns
54446,00,00,00,00,499.99,ms
54447,10,00,00,00,24,ns
54448,11,00,00,00,499.99,ms
54449,01,00,00,00,48,ns
54450,00,00,00,00,499.99,ms
54451,10,00,00,00,24,ns
54452,11,00,00,00,499.99,ms
54453,00,00,00,00,499.99,ms
54454,10,00,00,00,24,ns
54455,11,00,00,00,499.99,ms
54456,10,00,00,00,16,ns
54457,00,00,00,00,499.99,ms
54458,01,00,00,00,24,ns
54459,11,00,00,00,499.99,ms
54460,00,00,00,00,499.99,ms
54461,01,00,00,00,8,ns
54462,11,00,00,00,499.99,ms
54463,00,00,00,00,499.99,ms
54464,01,00,00,00,16,ns
54465,11,00,00,00,499.99,ms
54466,01,00,00,00,16,ns
54467,00,00,00,00,499.99,ms
54468,10,00,00,00,8,ns
54469,11,00,00,00,499.99,ms
54470,10,00,00,00,16,ns
54471,00,00,00,00,499.99,ms
54472,01,00,00,00,8,ns
54473,11,00,00,00,500.01,ms
54474,10,00,00,00,32,ns
54475,00,00,00,00,499.96,ms
54476,01,00,00,00,16,ns
54477,11,00,00,00,499.97,ms
54478,01,00,00,00,8,ns
54479,00,00,00,00,500.00,ms
54480,01,00,00,00,8,ns
54481,11,00,00,00,499.99,ms
54482,01,00,00,00,32,ns
54483,00,00,00,00,499.99,ms
54484,01,00,00,00,24,ns
54485,11,00,00,00,499.99,ms
54486,10,00,00,00,8,ns
54487,00,00,00,00,499.99,ms
54488,01,00,00,00,8,ns
54489,11,00,00,00,499.99,ms
54490,10,00,00,00,8,ns
54491,00,00,00,00,499.99,ms
54492,01,00,00,00,32,ns
54493,11,00,00,00,499.99,ms
54494,01,00,00,00,8,ns
54495,00,00,00,00,499.99,ms
54496,01,00,00,00,24,ns
54497,11,00,00,00,499.99,ms
54498,10,00,00,00,32,ns
54499,00,00,00,00,499.99,ms
54500,01,00,00,00,48,ns
54501,11,00,00,00,499.99,ms
54502,10,00,00,00,64,ns
54503,00,00,00,00,499.99,ms
54504,01,00,00,00,24,ns
54505,11,00,00,00,499.99,ms
54506,10,00,00,00,48,ns
54507,00,00,00,00,499.99,ms
54508,11,00,00,00,499.99,ms
54509,10,00,00,00,80,ns
54510,00,00,00,00,499.99,ms
54511,01,00,00,00,40,ns
54512,11,00,00,00,500.01,ms
54513,01,00,00,00,24,ns
54514,00,00,00,00,499.96,ms
54515,01,00,00,00,72,ns
54516,11,00,00,00,499.97,ms
54517,01,00,00,00,8,ns
54518,00,00,00,00,500.00,ms
54519,10,00,00,00,8,ns
54520,11,00,00,00,499.99,ms
54521,01,00,00,00,40,ns
54522,00,00,00,00,499.99,ms
54523,10,00,00,00,8,ns
54524,11,00,00,00,499.99,ms
54525,00,00,00,00,499.99,ms
54526,10,00,00,00,40,ns
54527,11,00,00,00,499.99,ms
54528,01,00,00,00,16,ns
54529,00,00,00,00,499.99,ms
54530,10,00,00,00,32,ns
54531,11,00,00,00,499.99,ms
54532,10,00,00,00,8,ns
54533,00,00,00,00,499.99,ms
54534,01,00,00,00,8,ns
54535,11,00,00,00,499.99,ms
54536,10,00,00,00,16,ns
54537,00,00,00,00,499.99,ms
54538,01,00,00,00,16,ns
54539,11,00,00,00,499.99,ms
54540,10,00,00,00,16,ns
54541,00,00,00,00,499.99,ms
54542,10,00,00,00,8,ns
54543,11,00,00,00,499.99,ms
54544,10,00,00,00,48,ns
54545,00,00,00,00,499.99,ms
54546,01,00,00,00,16,ns
54547,11,00,00,00,499.99,ms
54548,10,00,00,00,16,ns
54549,00,00,00,00,499.99,ms
54550,01,00,00,00,40,ns
54551,11,00,00,00,500.01,ms
54552,01,00,00,00,16,ns
54553,00,00,00,00,499.96,ms
54554,01,00,00,00,48,ns
54555,11,00,00,00,499.97,ms
54556,10,00,00,00,32,ns
54557,00,00,00,00,500.00,ms
54558,01,00,00,00,40,ns
54559,11,00,00,00,499.99,ms
54560,10,00,00,00,80,ns
54561,00,00,00,00,499.99,ms
54562,01,00,00,00,16,ns
54563,11,00,00,00,499.99,ms
54564,10,00,00,00,64,ns
54565,00,00,00,00,499.99,ms
54566,01,00,00,00,48,ns
54567,11,00,00,00,499.99,ms
54568,10,00,00,00,40,ns
54569,00,00,00,00,499.99,ms
54570,01,00,00,00,32,ns
54571,11,00,00,00,499.99,ms
54572,10,00,00,00,64,ns
54573,00,00,00,00,499.99,ms
54574,01,00,00,00,72,ns
54575,11,00,00,00,499.99,ms
54576,10,00,00,00,64,ns
54577,00,00,00,00,499.99,ms
54578,01,00,00,00,48,ns
54579,11,00,00,00,499.99,ms
54580,10,00,00,00,72,ns
54581,00,00,00,00,499.99,ms
54582,01,00,00,00,40,ns
54583,11,00,00,00,499.99,ms
54584,10,00,00,00,72,ns
54585,00,00,00,00,499.99,ms
54586,01,00,00,00,88,ns
54587,11,00,00,00,499.99,ms
54588,10,00,00,00,72,ns
54589,00,00,00,00,499.99,ms
54590,01,00,00,00,72,ns
54591,11,00,00,00,500.01,ms
54592,01,00,00,00,8,ns
54593,00,00,00,00,499.96,ms
54594,01,00,00,00,56,ns
54595,11,00,00,00,499.97,ms
54596,00,00,00,00,500.00,ms
54597,10,00,00,00,16,ns
54598,11,00,00,00,499.99,ms
54599,01,00,00,00,16,ns
54600,00,00,00,00,499.99,ms
54601,10,00,00,00,8,ns
54602,11,00,00,00,499.99,ms
54603,01,00,00,00,8,ns
54604,00,00,00,00,499.99,ms
54605,10,00,00,00,40,ns
54606,11,00,00,00,499.99,ms
54607,01,00,00,00,16,ns
54608,00,00,00,00,499.99,ms
54609,10,00,00,00,16,ns
54610,11,00,00,00,499.99,ms
54611,10,00,00,00,24,ns
54612,00,00,00,00,499.99,ms
54613,10,00,00,00,16,ns
54614,11,00,00,00,499.99,ms
54615,01,00,00,00,24,ns
54616,00,00,00,00,499.99,ms
54617,10,00,00,00,8,ns
54618,11,00,00,00,499.99,ms
54619,01,00,00,00,24,ns
54620,00,00,00,00,499.99,ms
54621,10,00,00,00,16,ns
54622,11,00,00,00,499.99,ms
54623,01,00,00,00,8,ns
54624,00,00,00,00,499.99,ms
54625,10,00,00,00,48,ns
54626,11,00,00,00,499.99,ms
54627,01,00,00,00,8,ns
54628,00,00,00,00,499.99,ms
54629,10,00,00,00,8,ns
54630,11,00,00,00,500.01,ms
54631,01,00,00,00,8,ns
54632,00,00,00,00,499.96,ms
54633,10,00,00,00,8,ns
54634,11,00,00,00,499.97,ms
54635,10,00,00,00,16,ns
54636,00,00,00,00,500.00,ms
54637,10,00,00,00,16,ns
54638,11,00,00,00,499.99,ms
54639,10,00,00,00,16,ns
54640,00,00,00,00,499.99,ms
54641,10,00,00,00,16,ns
54642,11,00,00,00,499.99,ms
54643,10,00,00,00,16,ns
54644,00,00,00,00,499.99,ms
54645,01,00,00,00,8,ns
54646,11,00,00,00,499.99,ms
54647,10,00,00,00,8,ns
54648,00,00,00,00,499.99,ms
54649,01,00,00,00,16,ns
54650,11,00,00,00,499.99,ms
54651,01,00,00,00,16,ns
54652,00,00,00,00,499.99,ms
54653,01,00,00,00,16,ns
54654,11,00,00,00,499.99,ms
54655,00,00,00,00,499.99,ms
54656,10,00,00,00,40,ns
54657,11,00,00,00,499.99,ms
54658,10,00,00,00,8,ns
54659,00,00,00,00,499.99,ms
54660,10,00,00,00,16,ns
54661,11,00,00,00,499.99,ms
54662,00,00,00,00,499.99,ms
54663,01,00,00,00,32,ns
54664,11,00,00,00,499.99,ms
54665,00,00,00,00,499.99,ms
54666,10,00,00,00,16,ns
54667,11,00,00,00,500.01,ms
54668,01,00,00,00,24,ns
54669,00,00,00,00,499.96,ms
54670,01,00,00,00,24,ns
54671,11,00,00,00,499.97,ms
54672,01,00,00,00,16,ns
54673,00,00,00,00,500.00,ms
54674,10,00,00,00,24,ns
54675,11,00,00,00,499.99,ms
54676,01,00,00,00,32,ns
54677,00,00,00,00,499.99,ms
54678,10,00,00,00,40,ns
54679,11,00,00,00,499.99,ms
54680,01,00,00,00,24,ns
54681,00,00,00,00,499.99,ms
54682,10,00,00,00,16,ns
54683,11,00,00,00,499.99,ms
54684,01,00,00,00,24,ns
54685,00,00,00,00,499.99,ms
54686,10,00,00,00,8,ns
54687,11,00,00,00,499.99,ms
54688,01,00,00,00,16,ns
54689,00,00,00,00,499.99,ms
54690,10,00,00,00,8,ns
54691,11,00,00,00,499.99,ms
54692,01,00,00,00,16,ns
54693,00,00,00,00,499.99,ms
54694,10,00,00,00,24,ns
54695,11,00,00,00,499.99,ms
54696,01,00,00,00,24,ns
54697,00,00,00,00,499.99,ms
54698,10,00,00,00,16,ns
54699,11,00,00,00,499.99,ms
54700,01,00,00,00,24,ns
54701,00,00,00,00,499.99,ms
54702,10,00,00,00,48,ns
54703,11,00,00,00,499.99,ms
54704,00,00,00,00,499.99,ms
54705,10,00,00,00,40,ns
54706,11,00,00,00,500.01,ms
54707,01,00,00,00,40,ns
54708,00,00,00,00,499.96,ms
54709,10,00,00,00,24,ns
54710,11,00,00,00,499.97,ms
54711,00,00,00,00,500.00,ms
54712,10,00,00,00,24,ns
54713,11,00,00,00,499.99,ms
54714,00,00,00,00,499.99,ms
54715,01,00,00,00,8,ns
54716,11,00,00,00,499.99,ms
54717,10,00,00,00,8,ns
54718,00,00,00,00,499.99,ms
54719,10,00,00,00,16,ns
54720,11,00,00,00,499.99,ms
54721,10,00,00,00,24,ns
54722,00,00,00,00,499.99,ms
54723,01,00,00,00,48,ns
54724,11,00,00,00,499.99,ms
54725,10,00,00,00,32,ns
54726,00,00,00,00,499.99,ms
54727,01,00,00,00,24,ns
54728,11,00,00,00,499.99,ms
54729,10,00,00,00,32,ns
54730,00,00,00,00,499.99,ms
54731,10,00,00,00,16,ns
54732,11,00,00,00,499.99,ms
54733,10,00,00,00,16,ns
54734,00,00,00,00,499.99,ms
54735,01,00,00,00,8,ns
54736,11,00,00,00,499.99,ms
54737,01,00,00,00,8,ns
54738,00,00,00,00,499.99,ms
54739,01,00,00,00,8,ns
54740,11,00,00,00,499.99,ms
54741,10,00,00,00,16,ns
54742,00,00,00,00,499.99,ms
54743,01,00,00,00,48,ns
54744,11,00,00,00,500.01,ms
54745,00,00,00,00,499.96,ms
54746,10,00,00,00,16,ns
54747,11,00,00,00,499.97,ms
54748,01,00,00,00,8,ns
54749,00,00,00,00,500.00,ms
54750,10,00,00,00,8,ns
54751,11,00,00,00,499.99,ms
54752,01,00,00,00,16,ns
54753,00,00,00,00,499.99,ms
54754,10,00,00,00,8,ns
54755,11,00,00,00,499.99,ms
54756,01,00,00,00,32,ns
54757,00,00,00,00,499.99,ms
54758,10,00,00,00,24,ns
54759,11,00,00,00,499.99,ms
54760,10,00,00,00,32,ns
54761,00,00,00,00,499.99,ms
54762,01,00,00,00,8,ns
54763,11,00,00,00,499.99,ms
54764,01,00,00,00,16,ns
54765,00,00,00,00,499.99,ms
54766,01,00,00,00,8,ns
54767,11,00,00,00,499.99,ms
54768,01,00,00,00,16,ns
54769,00,00,00,00,499.99,ms
54770,01,00,00,00,32,ns
54771,11,00,00,00,499.99,ms
54772,10,00,00,00,24,ns
54773,00,00,00,00,499.99,ms
54774,01,00,00,00,8,ns
54775,11,00,00,00,499.99,ms
54776,10,00,00,00,56,ns
54777,00,00,00,00,499.99,ms
54778,01,00,00,00,24,ns
54779,11,00,00,00,499.99,ms
54780,10,00,00,00,8,ns
54781,00,00,00,00,499.99,ms
54782,01,00,00,00,32,ns
54783,11,00,00,00,500.01,ms
54784,01,00,00,00,8,ns
54785,00,00,00,00,499.96,ms
54786,01,00,00,00,72,ns
54787,11,00,00,00,499.97,ms
54788,01,00,00,00,8,ns
54789,00,00,00,00,500.00,ms
54790,10,00,00,00,16,ns
54791,11,00,00,00,499.99,ms
54792,01,00,00,00,24,ns
54793,00,00,00,00,499.99,ms
54794,01,00,00,00,8,ns
54795,11,00,00,00,499.99,ms
54796,10,00,00,00,32,ns
54797,00,00,00,00,499.99,ms
54798,10,00,00,00,16,ns
54799,11,00,00,00,499.99,ms
54800,10,00,00,00,32,ns
54801,00,00,00,00,499.99,ms
54802,01,00,00,00,32,ns
54803,11,00,00,00,499.99,ms
54804,10,00,00,00,24,ns
54805,00,00,00,00,499.99,ms
54806,01,00,00,00,16,ns
54807,11,00,00,00,499.99,ms
54808,10,00,00,00,16,ns
54809,00,00,00,00,499.99,ms
54810,10,00,00,00,16,ns
54811,11,00,00,00,499.99,ms
54812,10,00,00,00,16,ns
54813,00,00,00,00,499.99,ms
54814,01,00,00,00,32,ns
54815,11,00,00,00,499.99,ms
54816,10,00,00,00,24,ns
54817,00,00,00,00,499.99,ms
54818,01,00,00,00,24,ns
54819,11,00,00,00,499.99,ms
54820,10,00,00,00,16,ns
54821,00,00,00,00,499.99,ms
54822,01,00,00,00,24,ns
54823,11,00,00,00,500.01,ms
54824,10,00,00,00,16,ns
54825,00,00,00,00,499.96,ms
54826,01,00,00,00,32,ns
54827,11,00,00,00,499.97,ms
54828,01,00,00,00,16,ns
54829,00,00,00,00,500.00,ms
54830,10,00,00,00,8,ns
54831,11,00,00,00,499.99,ms
