Sample#,gps_arduino,pps_mirror,gps_rpi,gps_pure,mote,SampleTime,units
103255,11,00,11,00,00,99.76,ms
103256,01,00,11,00,00,144,ns
103257,00,00,11,00,00,51.62,ms
103258,00,00,11,00,01,15.21,us
103259,00,00,11,00,11,348.59,ms
103260,00,00,01,00,11,2.31,us
103261,00,00,00,00,11,99.86,ms
103262,10,00,00,00,11,456,ns
103263,11,00,00,00,11,51.53,ms
103264,11,00,00,00,10,8.91,us
103265,11,00,00,00,00,248.38,ms
103266,11,00,00,10,00,40,ns
103267,11,00,00,11,00,100.00,ms
103268,11,00,00,01,00,48,ns
103269,11,00,00,00,00,141.48,us
103270,11,01,00,00,00,13.25,us
103271,11,11,00,00,00,16.05,us
103272,11,10,00,00,00,42.63,us
103273,11,10,01,00,00,4.33,us
103274,11,10,11,00,00,121.98,us
103275,11,00,11,00,00,99.71,ms
103276,01,00,11,00,00,760,ns
103277,00,00,11,00,00,51.56,ms
103278,00,00,11,00,01,19.03,us
103279,00,00,11,00,11,348.58,ms
103280,00,00,10,00,11,28.34,us
103281,00,00,00,00,11,99.77,ms
103282,10,00,00,00,11,1.08,us
103283,11,00,00,00,11,51.60,ms
103284,11,00,00,00,10,15.58,us
103285,11,00,00,00,00,248.36,ms
103286,11,00,00,10,00,48,ns
103287,11,00,00,11,00,100.00,ms
103288,11,00,00,01,00,48,ns
103289,11,00,00,00,00,123.15,us
103290,11,01,00,00,00,936,ns
103291,11,11,00,00,00,24.58,us
103292,11,10,00,00,00,1.10,us
103293,11,00,00,00,00,61.02,us
103294,11,00,01,00,00,29.95,us
103295,11,00,11,00,00,99.74,ms
103296,01,00,11,00,00,1.39,us
103297,00,00,11,00,00,51.65,ms
103298,00,00,11,00,01,80,ns
103299,00,00,11,00,11,348.58,ms
103300,00,00,10,00,11,28.60,us
103301,00,00,00,00,11,99.83,ms
103302,01,00,00,00,11,9.24,us
103303,11,00,00,00,11,51.55,ms
103304,11,00,00,00,10,10.98,us
103305,11,00,00,00,00,248.35,ms
103306,11,00,00,10,00,48,ns
103307,11,00,00,11,00,100.00,ms
103308,11,00,00,01,00,48,ns
103309,11,00,00,00,00,129.62,us
103310,11,10,00,00,00,5.88,us
103311,11,11,00,00,00,18.86,us
103312,11,01,00,00,00,6.90,us
103313,11,00,00,00,00,51.41,us
103314,11,00,01,00,00,28.70,us
103315,11,00,11,00,00,99.81,ms
103316,01,00,11,00,00,2.01,us
103317,00,00,11,00,00,51.58,ms
103318,00,00,11,00,01,12.61,us
103319,00,00,11,00,11,348.55,ms
103320,00,00,10,00,11,30.45,us
103321,00,00,00,00,11,99.77,ms
103322,10,00,00,00,11,2.32,us
103323,11,00,00,00,11,51.64,ms
103324,11,00,00,00,10,6.40,us
103325,11,00,00,00,00,248.34,ms
103326,11,00,00,10,00,48,ns
103327,11,00,00,11,00,100.00,ms
103328,11,00,00,01,00,48,ns
103329,11,00,00,00,00,128.54,us
103330,11,01,00,00,00,26.63,us
103331,11,11,00,00,00,31.06,us
103332,11,01,00,00,00,29.17,us
103333,11,01,01,00,00,29.55,us
103334,11,01,11,00,00,39.45,us
103335,11,00,11,00,00,99.69,ms
103336,01,00,11,00,00,2.63,us
103337,00,00,11,00,00,51.67,ms
103338,00,00,11,00,01,22.12,us
103339,00,00,11,00,11,348.54,ms
103340,00,00,10,00,11,25.02,us
103341,00,00,00,00,11,99.83,ms
103342,01,00,00,00,11,7.99,us
103343,11,00,00,00,11,51.58,ms
103344,11,00,00,00,10,13.23,us
103345,11,00,00,00,00,248.32,ms
103346,11,00,00,10,00,48,ns
103347,11,00,00,11,00,100.00,ms
103348,11,00,00,01,00,48,ns
103349,11,00,00,00,00,122.54,us
103350,11,10,00,00,00,6.10,us
103351,11,11,00,00,00,17.97,us
103352,11,01,00,00,00,6.81,us
103353,11,00,00,00,00,59.77,us
103354,11,00,01,00,00,31.84,us
103355,11,00,11,00,00,99.80,ms
103356,01,00,11,00,00,3.26,us
103357,00,00,11,00,00,51.62,ms
103358,00,00,11,00,10,304,ns
103359,00,00,11,00,11,348.54,ms
103360,00,00,10,00,11,29.71,us
103361,00,00,00,00,11,99.76,ms
103362,10,00,00,00,11,3.58,us
103363,11,00,00,00,11,51.66,ms
103364,11,00,00,00,10,10.93,us
103365,11,00,00,00,00,248.31,ms
103366,11,00,00,10,00,40,ns
103367,11,00,00,11,00,100.00,ms
103368,11,00,00,01,00,40,ns
103369,11,00,00,00,00,131.22,us
103370,11,10,00,00,00,1.18,us
103371,11,11,00,00,00,24.25,us
103372,11,01,00,00,00,2.41,us
103373,11,00,00,00,00,53.92,us
103374,11,00,01,00,00,31.32,us
103375,11,00,11,00,00,99.73,ms
103376,01,00,11,00,00,3.89,us
103377,00,00,11,00,00,51.70,ms
103378,00,00,11,00,01,10.93,us
103379,00,00,11,00,11,348.51,ms
103380,00,00,10,00,11,33.10,us
103381,00,00,00,00,11,99.83,ms
103382,01,00,00,00,11,6.74,us
103383,11,00,00,00,11,51.61,ms
103384,11,00,00,00,10,5.67,us
103385,11,00,00,00,00,248.29,ms
103386,11,00,00,10,00,48,ns
103387,11,00,00,11,00,100.00,ms
103388,11,00,00,01,00,48,ns
103389,11,00,00,00,00,137.74,us
103390,11,01,00,00,00,17.87,us
103391,11,11,00,00,00,8.99,us
103392,11,10,00,00,00,21.81,us
103393,11,00,00,00,00,29.63,us
103394,11,00,01,00,00,34.18,us
103395,11,00,11,00,00,99.79,ms
103396,10,00,11,00,00,6.42,us
103397,00,00,11,00,00,51.64,ms
103398,00,00,11,00,01,17.46,us
103399,00,00,11,00,11,348.49,ms
103400,00,00,10,00,11,32.08,us
103401,00,00,00,00,11,99.76,ms
103402,10,00,00,00,11,4.83,us
103403,11,00,00,00,11,51.68,ms
103404,11,00,00,00,10,11.06,us
103405,11,00,00,00,00,248.28,ms
103406,11,00,00,10,00,56,ns
103407,11,00,00,11,00,100.00,ms
103408,11,00,00,01,00,56,ns
103409,11,00,00,00,00,123.02,us
103410,11,01,00,00,00,3.54,us
103411,11,11,00,00,00,23.23,us
103412,11,10,00,00,00,2.26,us
103413,11,00,00,00,00,59.81,us
103414,11,00,01,00,00,33.70,us
103415,11,00,11,00,00,99.73,ms
103416,10,00,11,00,00,5.80,us
103417,00,00,11,00,00,51.73,ms
103418,00,00,11,00,10,9.01,us
103419,00,00,11,00,11,348.49,ms
103420,00,00,10,00,11,28.50,us
103421,00,00,00,00,11,99.83,ms
103422,01,00,00,00,11,5.49,us
103423,11,00,00,00,11,51.64,ms
103424,11,00,00,00,10,45.59,us
103425,11,00,00,00,00,248.23,ms
103426,11,00,00,10,00,64,ns
103427,11,00,00,11,00,100.00,ms
103428,11,00,00,01,00,64,ns
103429,11,00,00,00,00,131.18,us
103430,11,01,00,00,00,21.53,us
103431,11,11,00,00,00,2.26,us
103432,11,10,00,00,00,25.94,us
103433,11,00,00,00,00,36.92,us
103434,11,00,01,00,00,31.09,us
103435,11,00,11,00,00,99.80,ms
103436,01,00,11,00,00,5.77,us
103437,00,00,11,00,00,51.65,ms
103438,00,00,11,00,01,58.46,us
103439,00,00,11,00,11,348.44,ms
103440,00,00,10,00,11,33.24,us
103441,00,00,00,00,11,99.77,ms
103442,01,00,00,00,11,4.86,us
103443,11,00,00,00,11,51.70,ms
103444,11,00,00,00,10,55.06,us
103445,11,00,00,00,00,248.22,ms
103446,11,00,00,10,00,48,ns
103447,11,00,00,11,00,100.00,ms
103448,11,00,00,01,00,48,ns
103449,11,00,00,00,00,141.54,us
103450,11,01,00,00,00,6.53,us
103451,11,11,00,00,00,22.14,us
103452,11,10,00,00,00,10.06,us
103453,11,00,00,00,00,32.62,us
103454,11,00,01,00,00,38.71,us
103455,11,00,11,00,00,99.73,ms
103456,10,00,11,00,00,4.54,us
103457,00,00,11,00,00,51.73,ms
103458,00,00,11,00,01,65.82,us
103459,00,00,11,00,11,348.42,ms
103460,00,00,10,00,11,32.86,us
103461,00,00,00,00,11,99.83,ms
103462,01,00,00,00,11,4.24,us
103463,11,00,00,00,11,51.64,ms
103464,11,00,00,00,10,72.38,us
103465,11,00,00,00,00,248.20,ms
103466,11,00,00,10,00,56,ns
103467,11,00,00,11,00,100.00,ms
103468,11,00,00,01,00,56,ns
103469,11,00,00,00,00,125.53,us
103470,11,11,00,00,00,27.02,us
103471,11,10,00,00,00,60.67,us
103472,11,10,01,00,00,38.58,us
103473,11,10,11,00,00,27.38,us
103474,11,00,11,00,00,99.76,ms
103475,01,00,11,00,00,4.18,us
103476,00,00,11,00,00,51.69,ms
103477,00,00,11,00,01,51.50,us
103478,00,00,11,00,11,348.41,ms
103479,00,00,01,00,11,4.71,us
103480,00,00,00,00,11,99.79,ms
103481,01,00,00,00,11,4.33,us
103482,11,00,00,00,11,51.72,ms
103483,11,00,00,00,10,67.86,us
103484,11,00,00,00,00,248.18,ms
103485,11,00,00,10,00,56,ns
103486,11,00,00,11,00,100.00,ms
103487,11,00,00,01,00,56,ns
103488,11,00,00,00,00,130.54,us
103489,11,10,00,00,00,1.24,us
103490,11,11,00,00,00,25.23,us
103491,11,01,00,00,00,1.38,us
103492,11,00,00,00,00,48.47,us
103493,11,00,10,00,00,8.43,us
103494,11,00,11,00,00,99.76,ms
103495,10,00,11,00,00,7.31,us
103496,00,00,11,00,00,51.76,ms
103497,00,00,11,00,01,66.82,us
103498,00,00,11,00,11,348.39,ms
103499,00,00,01,00,11,6.65,us
103500,00,00,00,00,11,99.86,ms
103501,01,00,00,00,11,4.14,us
103502,11,00,00,00,11,51.68,ms
103503,11,00,00,00,10,62.31,us
103504,11,00,00,00,00,248.17,ms
103505,11,00,00,10,00,56,ns
103506,11,00,00,11,00,100.00,ms
103507,11,00,00,01,00,56,ns
103508,11,00,00,00,00,141.06,us
103509,11,01,00,00,00,15.44,us
103510,11,11,00,00,00,11.88,us
103511,11,10,00,00,00,21.76,us
103512,11,00,00,00,00,17.38,us
103513,11,00,10,00,00,10.20,us
103514,11,00,11,00,00,99.83,ms
103515,10,00,11,00,00,2.66,us
103516,00,00,11,00,00,51.71,ms
103517,00,00,11,00,01,72.81,us
103518,00,00,11,00,11,348.37,ms
103519,00,00,01,00,11,8.34,us
103520,00,00,00,00,11,99.79,ms
103521,10,00,00,00,11,8.58,us
103522,11,00,00,00,11,51.74,ms
103523,11,00,00,00,10,67.94,us
103524,11,00,00,00,00,248.16,ms
103525,11,00,00,10,00,56,ns
103526,11,00,00,11,00,100.00,ms
103527,11,00,00,01,00,56,ns
103528,11,00,00,00,00,122.34,us
103529,11,01,00,00,00,3.98,us
103530,11,11,00,00,00,27.14,us
103531,11,01,00,00,00,50.89,us
103532,11,01,10,00,00,10.76,us
103533,11,01,11,00,00,60.26,us
103534,11,00,11,00,00,99.70,ms
103535,10,00,11,00,00,3.96,us
103536,00,00,11,00,00,51.80,ms
103537,00,00,11,00,01,52.64,us
103538,00,00,11,00,11,348.37,ms
103539,00,00,01,00,11,2.09,us
103540,00,00,00,00,11,99.86,ms
103541,01,00,00,00,11,1.10,us
103542,11,00,00,00,11,51.70,ms
103543,11,00,00,00,10,75.18,us
103544,11,00,00,00,00,248.14,ms
103545,11,00,00,10,00,64,ns
103546,11,00,00,11,00,100.00,ms
103547,11,00,00,01,00,64,ns
103548,11,00,00,00,00,128.46,us
103549,11,10,00,00,00,11.25,us
103550,11,11,00,00,00,14.22,us
103551,11,01,00,00,00,12.89,us
103552,11,00,00,00,00,38.02,us
103553,11,00,10,00,00,2.93,us
103554,11,00,11,00,00,99.83,ms
103555,01,00,11,00,00,1.19,us
103556,00,00,11,00,00,51.74,ms
103557,00,00,11,00,01,70.08,us
103558,00,00,11,00,11,348.34,ms
103559,00,00,01,00,11,11.22,us
103560,00,00,00,00,11,99.80,ms
103561,10,00,00,00,11,2.12,us
103562,11,00,00,00,11,51.78,ms
103563,11,00,00,00,10,67.94,us
103564,11,00,00,00,00,248.13,ms
103565,11,00,00,10,00,64,ns
103566,11,00,00,11,00,100.00,ms
103567,11,00,00,01,00,64,ns
103568,11,00,00,00,00,138.22,us
103569,11,01,00,00,00,17.16,us
103570,11,11,00,00,00,9.33,us
103571,11,10,00,00,00,22.98,us
103572,11,00,00,00,00,21.20,us
103573,11,00,01,00,00,480,ns
103574,11,00,11,00,00,99.77,ms
103575,10,00,11,00,00,352,ns
103576,00,00,11,00,00,51.81,ms
103577,00,00,11,00,01,78.38,us
103578,00,00,11,00,11,348.32,ms
103579,00,00,01,00,11,3.22,us
103580,00,00,00,00,11,99.87,ms
103581,10,00,00,00,11,2.75,us
103582,11,00,00,00,11,51.72,ms
103583,11,00,00,00,10,75.85,us
103584,11,00,00,00,00,248.11,ms
103585,11,00,00,10,00,56,ns
103586,11,00,00,11,00,100.00,ms
103587,11,00,00,01,00,56,ns
103588,11,00,00,00,00,126.33,us
103589,11,01,00,00,00,2.70,us
103590,11,11,00,00,00,21.78,us
103591,11,10,00,00,00,4.19,us
103592,11,00,00,00,00,45.95,us
103593,11,00,10,00,00,6.58,us
103594,11,00,11,00,00,99.84,ms
103595,01,00,11,00,00,1.99,us
103596,00,00,11,00,00,51.76,ms
103597,00,00,11,00,01,71.88,us
103598,00,00,11,00,11,348.32,ms
103599,00,00,10,00,11,1.90,us
103600,00,00,00,00,11,99.80,ms
103601,10,00,00,00,11,1.10,us
103602,11,00,00,00,11,51.80,ms
103603,11,00,00,00,10,80.62,us
103604,11,00,00,00,00,248.10,ms
103605,11,00,00,10,00,56,ns
103606,11,00,00,11,00,100.00,ms
103607,11,00,00,01,00,56,ns
103608,11,00,00,00,00,129.13,us
103609,11,10,00,00,00,1.41,us
103610,11,11,00,00,00,24.58,us
103611,11,01,00,00,00,1.13,us
103612,11,00,00,00,00,43.98,us
103613,11,00,10,00,00,6.39,us
103614,11,00,11,00,00,99.77,ms
103615,01,00,11,00,00,1.45,us
103616,00,00,11,00,00,51.84,ms
103617,00,00,11,00,01,72.98,us
103618,00,00,11,00,11,348.30,ms
103619,00,00,01,00,11,7.06,us
103620,00,00,00,00,11,99.86,ms
103621,10,00,00,00,11,2.90,us
103622,11,00,00,00,11,51.76,ms
103623,11,00,00,00,10,12.42,us
103624,11,00,00,00,00,248.15,ms
103625,11,00,00,10,00,64,ns
103626,11,00,00,11,00,100.00,ms
103627,11,00,00,01,00,72,ns
103628,11,00,00,00,00,134.92,us
103629,11,01,00,00,00,23.05,us
103630,11,11,00,00,00,1.18,us
103631,11,10,00,00,00,31.09,us
103632,11,00,00,00,00,16.90,us
103633,11,00,10,00,00,3.29,us
103634,11,00,11,00,00,99.83,ms
103635,10,00,11,00,00,648,ns
103636,00,00,11,00,00,51.81,ms
103637,00,00,11,00,10,11.67,us
103638,00,00,11,00,11,348.33,ms
103639,00,00,01,00,11,3.18,us
103640,00,00,00,00,11,99.81,ms
103641,10,00,00,00,11,1.57,us
103642,11,00,00,00,11,51.83,ms
103643,11,00,00,00,01,14.54,us
103644,11,00,00,00,00,248.12,ms
103645,11,00,00,10,00,48,ns
103646,11,00,00,11,00,100.00,ms
103647,11,00,00,01,00,48,ns
103648,11,00,00,00,00,127.12,us
103649,11,01,00,00,00,2.08,us
103650,11,11,00,00,00,23.34,us
103651,11,10,00,00,00,1.55,us
103652,11,00,00,00,00,48.22,us
103653,11,00,10,00,00,4.06,us
103654,11,00,11,00,00,99.78,ms
103655,01,00,11,00,00,3.13,us
103656,00,00,11,00,00,51.87,ms
103657,00,00,11,00,10,28.30,us
103658,00,00,11,00,11,348.32,ms
103659,00,00,01,00,11,2.62,us
103660,00,00,00,00,11,99.87,ms
103661,10,00,00,00,11,6.41,us
103662,11,00,00,00,11,51.79,ms
103663,11,00,00,00,01,11.41,us
103664,11,00,00,00,00,248.11,ms
103665,11,00,00,10,00,64,ns
103666,11,00,00,11,00,100.00,ms
103667,11,00,00,01,00,64,ns
103668,11,00,00,00,00,130.19,us
103669,11,01,00,00,00,25.27,us
103670,11,00,00,00,00,5.96,us
103671,11,10,00,00,00,40.19,us
103672,11,10,10,00,00,5.05,us
103673,11,10,11,00,00,138.40,us
103674,11,00,11,00,00,99.70,ms
103675,01,00,11,00,00,4.53,us
103676,00,00,11,00,00,51.83,ms
103677,00,00,11,00,10,16.24,us
103678,00,00,11,00,11,348.31,ms
103679,00,00,10,00,11,43.97,us
103680,00,00,00,00,11,99.76,ms
103681,10,00,00,00,11,4.81,us
103682,11,00,00,00,11,51.86,ms
103683,11,00,00,00,01,21.89,us
103684,11,00,00,00,00,248.09,ms
103685,11,00,00,10,00,64,ns
103686,11,00,00,11,00,100.00,ms
103687,11,00,00,01,00,64,ns
103688,11,00,00,00,00,141.85,us
103689,11,01,00,00,00,15.83,us
103690,11,11,00,00,00,12.61,us
103691,11,10,00,00,00,19.14,us
103692,11,00,00,00,00,17.80,us
103693,11,00,01,00,00,47.42,us
103694,11,00,11,00,00,99.72,ms
103695,01,00,11,00,00,5.11,us
103696,00,00,11,00,00,51.90,ms
103697,00,00,11,00,10,15.98,us
103698,00,00,11,00,11,348.30,ms
103699,00,00,10,00,11,47.32,us
103700,00,00,00,00,11,99.82,ms
103701,10,00,00,00,11,5.34,us
103702,11,00,00,00,11,51.81,ms
103703,11,00,00,00,01,19.62,us
103704,11,00,00,00,00,248.08,ms
103705,11,00,00,10,00,56,ns
103706,11,00,00,11,00,100.00,ms
103707,11,00,00,01,00,56,ns
103708,11,00,00,00,00,124.98,us
103709,11,01,00,00,00,7.18,us
103710,11,11,00,00,00,18.22,us
103711,11,10,00,00,00,7.69,us
103712,11,00,00,00,00,45.42,us
103713,11,00,01,00,00,43.96,us
103714,11,00,11,00,00,99.80,ms
103715,10,00,11,00,00,3.09,us
103716,00,00,11,00,00,51.84,ms
103717,00,00,11,00,10,36.54,us
103718,00,00,11,00,11,348.28,ms
103719,00,00,10,00,11,47.13,us
103720,00,00,00,00,11,99.75,ms
103721,01,00,00,00,11,2.95,us
103722,11,00,00,00,11,51.89,ms
103723,11,00,00,00,01,16.90,us
103724,11,00,00,00,00,248.07,ms
103725,11,00,00,10,00,64,ns
103726,11,00,00,11,00,100.00,ms
103727,11,00,00,01,00,64,ns
103728,11,00,00,00,00,125.90,us
103729,11,01,00,00,00,4.33,us
103730,11,11,00,00,00,26.71,us
103731,11,01,00,00,00,49.08,us
103732,11,01,01,00,00,44.33,us
103733,11,01,11,00,00,29.19,us
103734,11,00,11,00,00,99.70,ms
103735,01,00,11,00,00,4.18,us
103736,00,00,11,00,00,51.91,ms
103737,00,00,11,00,10,36.45,us
103738,00,00,11,00,11,348.27,ms
103739,00,00,10,00,11,37.46,us
103740,00,00,00,00,11,99.82,ms
103741,10,00,00,00,11,4.19,us
103742,11,00,00,00,11,51.84,ms
103743,11,00,00,00,01,15.74,us
103744,11,00,00,00,00,248.05,ms
103745,11,00,00,10,00,64,ns
103746,11,00,00,11,00,100.00,ms
103747,11,00,00,01,00,72,ns
103748,11,00,00,00,00,135.68,us
103749,11,01,00,00,00,10.88,us
103750,11,11,00,00,00,16.46,us
103751,11,10,00,00,00,16.64,us
103752,11,00,00,00,00,36.45,us
103753,11,00,01,00,00,43.65,us
103754,11,00,11,00,00,99.78,ms
103755,01,00,11,00,00,2.11,us
103756,00,00,11,00,00,51.86,ms
103757,00,00,11,00,10,33.06,us
103758,00,00,11,00,11,348.26,ms
103759,00,00,10,00,11,39.14,us
103760,00,00,00,00,11,99.76,ms
103761,10,00,00,00,11,408,ns
103762,11,00,00,00,11,51.95,ms
103763,11,00,00,00,10,125.60,us
103764,11,00,00,00,00,247.91,ms
103765,11,00,00,10,00,72,ns
103766,11,00,00,11,00,100.00,ms
103767,11,00,00,01,00,72,ns
103768,11,00,00,00,00,130.78,us
103769,11,10,00,00,00,6.21,us
103770,11,11,00,00,00,21.39,us
103771,11,01,00,00,00,4.57,us
103772,11,00,00,00,00,49.74,us
103773,11,00,01,00,00,41.82,us
103774,11,00,11,00,00,99.73,ms
103775,10,00,11,00,00,632,ns
103776,00,00,11,00,00,51.93,ms
103777,00,00,11,00,10,43.91,us
103778,00,00,11,00,11,348.24,ms
103779,00,00,10,00,11,43.78,us
103780,00,00,00,00,11,99.81,ms
103781,10,00,00,00,11,8.59,us
103782,11,00,00,00,11,51.85,ms
103783,11,00,00,00,01,34.51,us
103784,11,00,00,00,00,248.02,ms
103785,11,00,00,10,00,64,ns
103786,11,00,00,11,00,100.00,ms
103787,11,00,00,01,00,64,ns
103788,11,00,00,00,00,139.67,us
103789,11,01,00,00,00,352,ns
103790,11,11,00,00,00,27.78,us
103791,11,10,00,00,00,248,ns
103792,11,00,00,00,00,47.46,us
103793,11,00,01,00,00,40.91,us
103794,11,00,11,00,00,99.79,ms
103795,01,00,11,00,00,7.18,us
103796,00,00,11,00,00,51.89,ms
103797,00,00,11,00,10,44.58,us
103798,00,00,11,00,11,348.23,ms
103799,00,00,10,00,11,39.14,us
103800,00,00,00,00,11,99.75,ms
103801,01,00,00,00,11,3.50,us
103802,11,00,00,00,11,51.92,ms
103803,11,00,00,00,01,40.99,us
103804,11,00,00,00,00,248.01,ms
103805,11,00,00,10,00,64,ns
103806,11,00,00,11,00,100.00,ms
103807,11,00,00,01,00,64,ns
103808,11,00,00,00,00,141.46,us
103809,11,01,00,00,00,16.52,us
103810,11,11,00,00,00,9.96,us
103811,11,10,00,00,00,23.46,us
103812,11,00,00,00,00,23.11,us
103813,11,00,01,00,00,50.74,us
103814,11,00,11,00,00,99.71,ms
103815,10,00,11,00,00,2.01,us
103816,00,00,11,00,00,51.97,ms
103817,00,00,11,00,10,34.36,us
103818,00,00,11,00,11,348.22,ms
103819,00,00,10,00,11,36.55,us
103820,00,00,00,00,11,99.82,ms
103821,10,00,00,00,11,8.06,us
103822,11,00,00,00,11,51.87,ms
103823,11,00,00,00,01,38.57,us
103824,11,00,00,00,00,248.00,ms
103825,11,00,00,10,00,72,ns
103826,11,00,00,11,00,100.00,ms
103827,11,00,00,01,00,72,ns
103828,11,00,00,00,00,130.40,us
103829,11,01,00,00,00,20.21,us
103830,11,11,00,00,00,3.37,us
103831,11,10,00,00,00,25.38,us
103832,11,00,00,00,00,34.73,us
103833,11,00,01,00,00,44.30,us
103834,11,00,11,00,00,99.79,ms
103835,10,00,11,00,00,2.64,us
103836,00,00,11,00,00,51.92,ms
103837,00,00,11,00,01,38.10,us
103838,00,00,11,00,11,348.19,ms
103839,00,00,10,00,11,53.63,us
103840,00,00,00,00,11,99.74,ms
103841,01,00,00,00,11,2.48,us
103842,11,00,00,00,11,51.96,ms
103843,11,00,00,00,10,43.50,us
103844,11,00,00,00,00,247.98,ms
103845,11,00,00,10,00,64,ns
103846,11,00,00,11,00,100.00,ms
103847,11,00,00,01,00,64,ns
103848,11,00,00,00,00,128.46,us
103849,11,10,00,00,00,3.24,us
103850,11,11,00,00,00,21.73,us
103851,11,01,00,00,00,4.22,us
103852,11,00,00,00,00,54.77,us
103853,11,00,01,00,00,48.92,us
103854,11,00,11,00,00,99.72,ms
103855,10,00,11,00,00,2.40,us
103856,00,00,11,00,00,51.99,ms
103857,00,00,11,00,01,51.31,us
103858,00,00,11,00,11,348.18,ms
103859,00,00,10,00,11,48.24,us
103860,00,00,00,00,11,99.82,ms
103861,10,00,00,00,11,6.62,us
103862,11,00,00,00,11,51.90,ms
103863,11,00,00,00,10,42.31,us
103864,11,00,00,00,00,247.96,ms
103865,11,00,00,10,00,72,ns
103866,11,00,00,11,00,100.00,ms
103867,11,00,00,01,00,64,ns
103868,11,00,00,00,00,137.94,us
103869,11,01,00,00,00,21.03,us
103870,11,11,00,00,00,5.62,us
103871,11,10,00,00,00,49.86,us
103872,11,10,01,00,00,50.50,us
103873,11,10,11,00,00,84.44,us
103874,11,00,11,00,00,99.69,ms
103875,10,00,11,00,00,7.38,us
103876,00,00,11,00,00,51.94,ms
103877,00,00,11,00,01,48.50,us
103878,00,00,11,00,11,348.17,ms
103879,00,00,10,00,11,35.31,us
103880,00,00,00,00,11,99.76,ms
103881,10,00,00,00,11,6.70,us
103882,11,00,00,00,11,51.98,ms
103883,11,00,00,00,10,50.53,us
103884,11,00,00,00,00,247.95,ms
103885,11,00,00,10,00,72,ns
103886,11,00,00,11,00,100.00,ms
103887,11,00,00,01,00,72,ns
103888,11,00,00,00,00,126.74,us
103889,11,01,00,00,00,4.11,us
103890,11,11,00,00,00,21.19,us
103891,11,10,00,00,00,6.32,us
103892,11,00,00,00,00,50.86,us
103893,11,00,01,00,00,37.72,us
103894,11,00,11,00,00,99.73,ms
103895,10,00,11,00,00,1.25,us
103896,00,00,11,00,00,52.03,ms
103897,00,00,11,00,01,44.18,us
103898,00,00,11,00,11,348.15,ms
103899,00,00,10,00,11,39.46,us
103900,00,00,00,00,11,99.82,ms
103901,10,00,00,00,11,6.91,us
103902,11,00,00,00,11,51.92,ms
103903,11,00,00,00,10,51.54,us
103904,11,00,00,00,00,247.93,ms
103905,11,00,00,10,00,64,ns
103906,11,00,00,11,00,100.00,ms
103907,11,00,00,01,00,64,ns
103908,11,00,00,00,00,133.26,us
103909,11,10,00,00,00,4.96,us
103910,11,11,00,00,00,20.18,us
103911,11,01,00,00,00,7.20,us
103912,11,00,00,00,00,46.02,us
103913,11,00,01,00,00,37.75,us
103914,11,00,11,00,00,99.79,ms
103915,01,00,11,00,00,4.91,us
103916,00,00,11,00,00,51.96,ms
103917,00,00,11,00,01,52.32,us
103918,00,00,11,00,11,348.14,ms
103919,00,00,10,00,11,33.79,us
103920,00,00,00,00,11,99.76,ms
103921,01,00,00,00,11,6.41,us
103922,11,00,00,00,11,52.01,ms
103923,11,00,00,00,10,45.00,us
103924,11,00,00,00,00,247.92,ms
103925,11,00,00,10,00,56,ns
103926,11,00,00,11,00,100.00,ms
103927,11,00,00,01,00,64,ns
103928,11,00,00,00,00,130.46,us
103929,11,01,00,00,00,18.83,us
103930,11,11,00,00,00,33.47,us
103931,11,01,00,00,00,35.07,us
103932,11,01,01,00,00,37.16,us
103933,11,01,11,00,00,33.11,us
103934,11,00,11,00,00,99.69,ms
103935,10,00,11,00,00,5.21,us
103936,00,00,11,00,00,52.04,ms
103937,00,00,11,00,01,52.13,us
103938,00,00,11,00,11,348.13,ms
103939,00,00,10,00,11,30.32,us
103940,00,00,00,00,11,99.82,ms
103941,10,00,00,00,11,3.78,us
103942,11,00,00,00,11,51.95,ms
103943,11,00,00,00,10,52.25,us
103944,11,00,00,00,00,247.91,ms
103945,11,00,00,10,00,72,ns
103946,11,00,00,11,00,100.00,ms
103947,11,00,00,01,00,72,ns
103948,11,00,00,00,00,123.06,us
103949,11,10,00,00,00,4.74,us
103950,11,11,00,00,00,19.19,us
103951,11,01,00,00,00,4.78,us
103952,11,00,00,00,00,62.18,us
103953,11,00,01,00,00,29.81,us
103954,11,00,11,00,00,99.80,ms
103955,10,00,11,00,00,6.44,us
103956,00,00,11,00,00,51.99,ms
103957,00,00,11,00,01,48.47,us
103958,00,00,11,00,11,348.12,ms
103959,00,00,10,00,11,34.30,us
103960,00,00,00,00,11,99.75,ms
103961,01,00,00,00,11,5.00,us
103962,11,00,00,00,11,52.03,ms
103963,11,00,00,00,10,55.98,us
103964,11,00,00,00,00,247.89,ms
103965,11,00,00,10,00,64,ns
103966,11,00,00,11,00,100.00,ms
103967,11,00,00,01,00,64,ns
103968,11,00,00,00,00,131.78,us
103969,11,10,00,00,00,5.68,us
103970,11,11,00,00,00,20.06,us
103971,11,01,00,00,00,7.34,us
103972,11,00,00,00,00,50.09,us
103973,11,00,01,00,00,34.57,us
103974,11,00,11,00,00,99.73,ms
103975,10,00,11,00,00,2.22,us
103976,00,00,11,00,00,52.07,ms
103977,00,00,11,00,01,57.57,us
103978,00,00,11,00,11,348.10,ms
103979,00,00,10,00,11,27.51,us
